Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.6,mwc,,"11 km WNW of Finca Blanco, Panama",0,2008-05-26,-82.968,8.423,1211814093640
5.1,mwc,,off the coast of Central America,0,2008-05-25,-84.594,2.021,1211763508360
5.1,mwc,,south of Panama,0,2008-05-25,-82.633,4.729,1211757357650
5.2,mwc,,Pacific-Antarctic Ridge,0,2008-05-24,-158.035,-62.826,1211679985050
5.3,mwc,,south of the Fiji Islands,0,2008-05-24,-179.569,-22.178,1211621046710
5.3,mwc,,southern East Pacific Rise,0,2008-05-23,-115.087,-23.199,1211583846460
5.6,mwc,,"Off the coast of Aisen, Chile",0,2008-05-20,-78.207,-44.451,1211296564410
5.1,mwc,,,0,2008-05-19,-177.665,-30.224,1211225098890
5.0,mb,,Kermadec Islands region,0,2008-05-19,-178.887,-31.552,1211223777010
5.2,mwc,,central East Pacific Rise,0,2008-05-19,-106.896,-6.41,1211170861680
5.0,mwc,,south of the Fiji Islands,0,2008-05-18,-176.372,-26.427,1211137164570
5.2,mb,,south of the Kermadec Islands,0,2008-05-17,-178.091,-32.223,1211017246640
5.4,mwc,,south of the Kermadec Islands,0,2008-05-16,-178.356,-32.544,1210936010970
5.3,mwc,,"280 km WNW of Haveluloto, Tonga",0,2008-05-15,-177.495,-19.812,1210889264660
5.1,mb,,"107 km ENE of ‘Ohonua, Tonga",0,2008-05-15,-174.062,-20.839,1210860375330
5.2,mwc,,Pacific-Antarctic Ridge,0,2008-05-14,-129.045,-55.099,1210806050380
5.4,mwc,,Fiji region,0,2008-05-14,-178.252,-19.798,1210805162210
5.7,mwc,,Pacific-Antarctic Ridge,0,2008-05-14,-142.309,-56.771,1210801660280
5.4,mwc,,"125 km NE of Neiafu, Tonga",0,2008-05-11,-173.283,-17.74,1210484962450
5.0,mwc,,central East Pacific Rise,0,2008-05-08,-108.576,-8.104,1210247138940
5.4,mwc,,"145 km NNW of Nuku‘alofa, Tonga",0,2008-05-02,-175.933,-20.021,1209775941610
5.2,mwc,,southern East Pacific Rise,0,2008-04-28,-110.59,-36.62,1209387208950
5.0,mwc,,West Chile Rise,0,2008-04-27,-82.761,-42.707,1209320987610
5.0,mwc,,"27 km W of Hihifo, Tonga",0,2008-04-26,-174.053,-15.957,1209249084590
5.1,mwc,,Easter Island region,0,2008-04-26,-112.025,-24.373,1209231800880
5.1,mwc,,Easter Island region,0,2008-04-26,-111.508,-24.14,1209230668190
5.1,mb,,south of the Fiji Islands,0,2008-04-26,-177.836,-26.706,1209223694410
5.4,mwc,,"132 km W of Hihifo, Tonga",0,2008-04-25,-175.031,-16.059,1209147778670
5.1,mwc,,southern East Pacific Rise,0,2008-04-21,-126.891,-56.104,1208806880490
5.1,mb,,Kermadec Islands region,0,2008-04-21,-177.854,-31.583,1208801290680
5.8,mwc,,,0,2008-04-18,-176.58,-27.528,1208553056880
6.3,mwc,,"193 km ENE of Levuka, Fiji",0,2008-04-18,-179.022,-17.342,1208551147140
5.3,mwc,,"219 km SE of Levuka, Fiji",0,2008-04-16,-179.14,-19.393,1208386763480
5.1,mb,,Kermadec Islands region,0,2008-04-15,-177.721,-31.633,1208315333120
6.3,mwc,,"181 km W of Neiafu, Tonga",0,2008-04-15,-175.699,-18.609,1208306148870
5.7,mwc,,"208 km W of Neiafu, Tonga",0,2008-04-15,-175.959,-18.696,1208280296480
5.0,mwc,,"9 km W of Pisco, Peru",0,2008-04-15,-76.291,-13.695,1208240561200
5.1,mwc,,"190 km W of Puerto Chacabuco, Chile",0,2008-04-10,-75.222,-45.769,1207877385520
5.1,mwc,,Fiji region,0,2008-04-08,-178.851,-20.714,1207646247810
5.3,mwc,,south of the Fiji Islands,0,2008-04-07,-177.444,-26.287,1207619494840
5.0,mwc,,Kermadec Islands region,0,2008-04-06,-177.841,-28.52,1207515659830
5.5,mwc,,"127 km NE of Hihifo, Tonga",0,2008-04-04,-172.836,-15.281,1207281781600
5.5,mwc,,south of the Fiji Islands,0,2008-03-30,-177.929,-26.01,1206897007760
5.3,mwb,,"14 km SSW of Callao, Peru",0,2008-03-29,-77.164,-12.178,1206795084770
5.2,mwc,,south of the Fiji Islands,0,2008-03-26,-178.136,-22.19,1206539836590
5.5,mwc,,Pacific-Antarctic Ridge,0,2008-03-26,-141.903,-56.712,1206512990210
5.3,mwc,,southern East Pacific Rise,0,2008-03-24,-115.75,-49.75,1206383024000
5.4,mwc,,West Chile Rise,0,2008-03-22,-81.987,-44.057,1206192179470
5.2,mwc,,central East Pacific Rise,0,2008-03-21,-109.517,-8.699,1206131774290
5.2,mb,,"109 km NW of Hihifo, Tonga",0,2008-03-20,-174.512,-15.255,1206058150870
5.4,mwc,,Pacific-Antarctic Ridge,0,2008-03-20,-143.542,-56.535,1205995451040
5.0,mb,,Kermadec Islands region,0,2008-03-19,-177.144,-28.843,1205949025740
5.1,mb,,"Kermadec Islands, New Zealand",0,2008-03-18,-177.07,-29.264,1205848328600
6.2,mwc,,"Kermadec Islands, New Zealand",0,2008-03-18,-177.44,-29.252,1205828567070
5.6,mwc,,Pacific-Antarctic Ridge,0,2008-03-17,-136.082,-54.324,1205780772050
5.0,mwc,,"132 km W of Hihifo, Tonga",0,2008-03-16,-175.038,-15.963,1205697409930
5.4,mwc,,"102 km S of ‘Ohonua, Tonga",0,2008-03-14,-175.039,-22.254,1205510542010
5.0,mb,,"107 km SSE of ‘Ohonua, Tonga",0,2008-03-14,-174.72,-22.281,1205509713540
5.0,mb,,east of the North Island of New Zealand,0,2008-03-12,-179.357,-35.688,1205336628250
5.0,mwc,,"77 km NE of Hihifo, Tonga",0,2008-03-07,-173.214,-15.535,1204919163130
5.0,mb,,Pacific-Antarctic Ridge,0,2008-03-04,-139.924,-58.121,1204659901120
5.3,mwc,,Pacific-Antarctic Ridge,0,2008-03-02,-139.692,-58.248,1204495136680
5.6,mwc,,east of the North Island of New Zealand,0,2008-03-01,-179.299,-35.379,1204412804770
5.2,mwc,,east of the North Island of New Zealand,0,2008-03-01,-179.519,-35.609,1204408497220
5.0,mwc,,"148 km WSW of Corral, Chile",0,2008-02-29,-75.077,-40.322,1204325494520
5.1,mwc,,North Pacific Ocean,0,2008-02-29,-140.362,3.15,1204299682210
5.7,mwb,,southern East Pacific Rise,0,2008-02-28,-108.968,-35.074,1204252709520
5.0,mwc,,south of the Kermadec Islands,0,2008-02-27,-179.235,-34.999,1204127045050
5.2,mwc,,south of the Kermadec Islands,0,2008-02-27,-179.233,-34.993,1204090061340
5.5,mwc,,south of the Kermadec Islands,0,2008-02-26,-178.966,-34.625,1204088067670
5.3,mwc,,West Chile Rise,0,2008-02-25,-82.785,-42.818,1203917439810
5.1,mwc,,"156 km WSW of Santa Genoveva de Docordó, Colombia",0,2008-02-22,-78.749,3.974,1203736986640
5.1,mwc,,"57 km NE of ‘Ohonua, Tonga",0,2008-02-22,-174.527,-20.993,1203694011360
5.0,mb,,south of the Kermadec Islands,0,2008-02-19,-179.088,-34.29,1203471684990
5.2,mb,,Kermadec Islands region,0,2008-02-19,-176.111,-27.749,1203442163860
5.0,mwc,,Kermadec Islands region,0,2008-02-18,-176.087,-27.814,1203325493550
5.4,mwc,,"58 km NNE of Hihifo, Tonga",0,2008-02-17,-173.561,-15.479,1203284340750
5.0,mwc,,Fiji region,0,2008-02-14,-176.796,-17.731,1203015947610
5.3,mb,,south of the Fiji Islands,0,2008-02-14,-179.567,-22.017,1203010103840
5.2,mb,,south of the Fiji Islands,0,2008-02-13,-179.889,-23.741,1202898737380
5.0,mwc,,"90 km NW of Hihifo, Tonga",0,2008-02-11,-174.5,-15.5,1202772024000
5.0,mwc,,"77 km W of Nuquí, Colombia",0,2008-02-10,-77.961,5.582,1202628965850
5.3,mwc,,Pacific-Antarctic Ridge,0,2008-02-09,-141.477,-56.666,1202561231510
5.0,mwc,,southeast of Easter Island,0,2008-02-07,-103.785,-35.859,1202413487960
5.6,mwc,,south of the Fiji Islands,0,2008-02-07,-179.238,-22.539,1202376330470
5.0,mb,,"72 km WSW of Haveluloto, Tonga",0,2008-02-05,-175.792,-21.512,1202228512280
5.0,mwc,,southern East Pacific Rise,0,2008-02-03,-117.75,-53.25,1202100360000
5.0,mb,,Kermadec Islands region,0,2008-02-03,-176.329,-28.126,1202022254070
6.0,mwb,,Fiji region,0,2008-02-01,-179.352,-21.495,1201867806400
5.5,mwc,,"143 km WNW of Hihifo, Tonga",0,2008-02-01,-175.07,-15.551,1201861569820
5.0,mwc,,"144 km NE of Labasa, Fiji",0,2008-01-30,-179.64,-15.549,1201744377670
5.2,mwc,,southern East Pacific Rise,0,2008-01-30,-108.87,-34.746,1201739489020
5.3,mwc,,"148 km NE of Labasa, Fiji",0,2008-01-30,-179.655,-15.478,1201736867380
5.2,mb,,Kermadec Islands region,0,2008-01-28,-176.451,-27.897,1201516286360
5.2,mwc,,"73 km W of Hihifo, Tonga",0,2008-01-27,-174.476,-15.891,1201447705220
5.2,mwc,,"27 km S of Playas, Ecuador",0,2008-01-26,-80.39,-2.88,1201370390940
5.9,mwc,,"131 km SSE of Punta de Burica, Panama",0,2008-01-23,-82.383,6.943,1201147933760
5.0,mwc,,Pacific-Antarctic Ridge,0,2008-01-23,-151.25,-60.25,1201093232000
5.1,mwc,,"81 km NNW of Nuku‘alofa, Tonga",0,2008-01-23,-175.511,-20.462,1201090810420
6.1,mwc,,"201 km WNW of Hihifo, Tonga",0,2008-01-22,-175.589,-15.419,1200998961800
6.0,mwc,,"182 km WNW of Hihifo, Tonga",0,2008-01-22,-175.348,-15.277,1200988548880
5.2,mwc,,"172 km SSE of Mata-Utu, Wallis and Futuna",0,2008-01-22,-175.583,-14.726,1200983308410
5.3,mwc,,"55 km SSE of Hihifo, Tonga",0,2008-01-21,-173.617,-16.421,1200960572140
5.8,mwc,,southern East Pacific Rise,0,2008-01-21,-111.851,-34.863,1200918267060
5.6,mwc,,southern East Pacific Rise,0,2008-01-20,-112.019,-35.017,1200809336720
5.0,mwc,,southern East Pacific Rise,0,2008-01-19,-111.97,-34.933,1200781151980
5.0,mwc,,southern East Pacific Rise,0,2008-01-19,-111.75,-35.25,1200776248000
5.2,mwc,,south of the Fiji Islands,0,2008-01-19,-178.326,-22.121,1200750322870
5.5,mwc,,Fiji region,0,2008-01-18,-179.149,-20.963,1200684672510
5.1,mwc,,southeast of Easter Island,0,2008-01-18,-90.25,-41.25,1200634616000
5.0,mb,,Fiji region,0,2008-01-16,-179.543,-21.85,1200514311470
5.2,mb,,Fiji region,0,2008-01-15,-179.475,-21.998,1200420056910
6.5,mwc,,Fiji region,0,2008-01-15,-179.535,-21.984,1200419535690
5.0,mb,,south of the Fiji Islands,0,2008-01-15,-179.88,-23.674,1200410896220
5.2,mwc,,"92 km E of Hihifo, Tonga",0,2008-01-13,-172.937,-16.057,1200223000530
5.1,mwc,,central East Pacific Rise,0,2008-01-10,-108.703,-9.207,1200009150110
5.3,mwc,,southeast of Easter Island,0,2008-01-09,-102.176,-35.826,1199911217900
5.3,mwc,,"Kermadec Islands, New Zealand",0,2008-01-07,-177.607,-30.399,1199733366710
5.2,mwc,,"282 km E of Levuka, Fiji",0,2008-01-06,-178.014,-18.182,1199644206260
5.7,mwc,,Pacific-Antarctic Ridge,0,2008-01-05,-155.695,-62.139,1199562931180
5.2,mwc,,West Chile Rise,0,2008-01-02,-94.245,-36.849,1199287136400
5.0,mwc,,Easter Island region,0,2008-01-02,-114.862,-23.673,1199274294170
5.0,mwc,,southeast of Easter Island,0,2008-01-01,-103.692,-35.755,1199182131240
5.0,mb,,"32 km WSW of Changuillo, Peru",0,2007-12-31,-75.49,-14.795,1199098743170
5.2,mwc,,"26 km WSW of Changuillo, Peru",0,2007-12-31,-75.429,-14.79,1199097584070
5.7,mwc,,"66 km NE of Pangai, Tonga",0,2007-12-30,-173.847,-19.454,1198995841190
5.1,mwc,,"64 km E of Pangai, Tonga",0,2007-12-29,-173.74,-19.881,1198961720970
5.6,mwc,,"60 km NE of Pangai, Tonga",0,2007-12-28,-173.991,-19.387,1198879182150
5.0,mwc,,southeast of Easter Island,0,2007-12-28,-91.089,-41.081,1198835381310
5.1,mwc,,"166 km SW of Haveluloto, Tonga",0,2007-12-26,-176.454,-22.103,1198645565560
5.0,mwc,,south of the Fiji Islands,0,2007-12-24,-176.066,-26.68,1198493028190
5.1,mwc,,"142 km SSW of Hihifo, Tonga",0,2007-12-21,-174.076,-17.216,1198299043650
5.2,mwc,,Easter Island region,0,2007-12-21,-114.29,-23.021,1198290127530
5.0,mwc,,Easter Island region,0,2007-12-21,-114.621,-23.068,1198289168560
5.2,mb,,"49 km SSW of Pangai, Tonga",0,2007-12-21,-174.57,-20.214,1198246628830
5.0,mwc,,"274 km S of Punta de Burica, Panama",0,2007-12-21,-82.609,5.565,1198214036880
5.6,mwc,,Pacific-Antarctic Ridge,0,2007-12-20,-141.447,-57.72,1198206657430
5.2,mwc,,south of the Fiji Islands,0,2007-12-16,-177.658,-26.037,1197818532690
5.1,mwc,,"175 km WNW of Pangai, Tonga",0,2007-12-14,-175.983,-19.46,1197686761840
5.1,mwc,,south of the Fiji Islands,0,2007-12-14,-176.454,-26.631,1197656684710
6.2,mwc,,"147 km SSW of Lotofag?, Samoa",0,2007-12-13,-172.367,-15.213,1197561087210
5.2,mb,,"97 km NNW of Nuku‘alofa, Tonga",0,2007-12-13,-175.604,-20.343,1197523985080
5.3,mwc,,south of the Fiji Islands,0,2007-12-12,-176.497,-26.791,1197514783190
5.1,mb,,"Kermadec Islands, New Zealand",0,2007-12-11,-177.86,-30.24,1197395160970
5.2,mwc,,"218 km E of Levuka, Fiji",0,2007-12-11,-178.646,-17.753,1197371189750
5.0,mwc,,south of the Fiji Islands,0,2007-12-11,-177.331,-25.638,1197365684670
5.1,mwc,,"2 km SSE of Muisne, Ecuador",0,2007-12-10,-80.007,0.589,1197310747370
5.1,mb,,south of the Fiji Islands,0,2007-12-10,-177.408,-25.841,1197290025450
5.0,mb,,"273 km WNW of Neiafu, Tonga",0,2007-12-09,-176.498,-18.048,1197191614980
7.8,mwc,,south of the Fiji Islands,0,2007-12-09,-177.514,-25.996,1197185300820
5.0,mwc,,central East Pacific Rise,0,2007-12-08,-111.931,-13.467,1197097999030
5.1,mwc,,central East Pacific Rise,0,2007-12-08,-111.628,-13.697,1197096828270
5.5,mwc,,Pacific-Antarctic Ridge,0,2007-12-07,-139.294,-56.205,1197008375160
5.6,mwc,,"53 km WNW of Pisco, Peru",0,2007-12-06,-76.656,-13.516,1196991661610
5.2,mwc,,northern East Pacific Rise,0,2007-12-02,-103.093,8.329,1196581104350
5.3,mwc,,"119 km WSW of Haveluloto, Tonga",0,2007-12-01,-176.24,-21.651,1196525402650
5.1,mwc,,off the coast of Ecuador,0,2007-11-30,-85.294,1.846,1196440992690
6.3,mwc,,West Chile Rise,0,2007-11-28,-97.404,-36.756,1196306782690
5.0,mb,,"144 km NNW of Nuku‘alofa, Tonga",0,2007-11-28,-175.769,-19.946,1196296328800
5.0,mwc,,,0,2007-11-28,-177.953,-31.68,1196257281170
5.3,mwc,,Fiji region,0,2007-11-27,-177.691,-19.427,1196155452530
5.0,mb,,south of the Kermadec Islands,0,2007-11-25,-178.102,-32.063,1196043835750
5.2,mwc,,southeast of Easter Island,0,2007-11-25,-104.973,-35.451,1196035810200
5.2,mwc,,"135 km ESE of Hihifo, Tonga",0,2007-11-25,-172.647,-16.478,1196031033650
5.1,mb,,"107 km ESE of Hihifo, Tonga",0,2007-11-25,-172.869,-16.333,1196022505420
5.6,mwc,,"127 km E of Hihifo, Tonga",0,2007-11-24,-172.621,-16.116,1195949490060
5.3,mb,,"120 km NW of Neiafu, Tonga",0,2007-11-23,-174.83,-17.922,1195821530520
5.6,mwc,,"121 km NW of Neiafu, Tonga",0,2007-11-23,-174.768,-17.85,1195821454980
5.5,mwc,,"109 km NW of Neiafu, Tonga",0,2007-11-23,-174.683,-17.924,1195820572250
5.4,mwc,,Pacific-Antarctic Ridge,0,2007-11-21,-158.32,-62.637,1195663536570
5.3,mwc,,south of the Kermadec Islands,0,2007-11-21,-179.191,-33.09,1195632552460
5.1,mwc,,Fiji region,0,2007-11-21,-179.222,-21.109,1195627709680
5.7,mwc,,"121 km NE of Neiafu, Tonga",0,2007-11-20,-173.225,-17.824,1195602775500
5.2,mb,,"Kermadec Islands, New Zealand",0,2007-11-20,-177.554,-29.91,1195572746260
5.9,mwc,,"Kermadec Islands, New Zealand",0,2007-11-20,-177.942,-29.987,1195572504890
6.3,mwb,,Fiji region,0,2007-11-18,-178.752,-21.185,1195433532510
5.4,mwc,,Pacific-Antarctic Ridge,0,2007-11-18,-129.684,-55.071,1195396977450
5.1,mwc,,"158 km WSW of Haveluloto, Tonga",0,2007-11-17,-176.552,-21.852,1195345920060
5.1,mb,,"120 km ESE of ‘Ohonua, Tonga",0,2007-11-16,-173.836,-21.656,1195199641920
6.8,mwc,,"30 km E of Macas, Ecuador",0,2007-11-15,-77.838,-2.312,1195182780120
5.8,mwc,,"185 km S of ‘Ohonua, Tonga",0,2007-11-15,-174.996,-23.005,1195147101240
5.1,mwc,,"131 km WNW of Neiafu, Tonga",0,2007-11-07,-175.089,-18.113,1194474504590
5.0,mwc,,south of the Kermadec Islands,0,2007-11-07,-179.395,-33.749,1194426591500
5.1,mwc,,southern East Pacific Rise,0,2007-11-05,-125.598,-55.411,1194254794440
5.4,mwc,,Pacific-Antarctic Ridge,0,2007-11-02,-128.849,-55.122,1194046915520
5.3,mwc,,Pacific-Antarctic Ridge,0,2007-11-02,-128.943,-55.201,1194044193970
6.1,mwb,,Pacific-Antarctic Ridge,0,2007-11-02,-128.966,-55.466,1194042703880
5.1,mb,,"128 km NNW of Nuku‘alofa, Tonga",0,2007-11-02,-175.839,-20.148,1194041296760
5.6,mwc,,Pacific-Antarctic Ridge,0,2007-11-02,-129.214,-55.172,1194038413380
5.8,mwc,,"87 km ENE of Hihifo, Tonga",0,2007-11-02,-173.066,-15.593,1194010244020
5.2,mwc,,"130 km ENE of Hihifo, Tonga",0,2007-11-02,-172.774,-15.311,1194007671440
5.7,mwc,,"93 km NE of Hihifo, Tonga",0,2007-11-02,-173.165,-15.376,1194007210210
5.0,mb,,southern East Pacific Rise,0,2007-11-01,-114.278,-50.115,1193924004180
5.0,mb,,south of the Kermadec Islands,0,2007-10-31,-178.277,-33.173,1193870007540
5.2,mwc,,south of the Kermadec Islands,0,2007-10-31,-178.22,-33.053,1193868407910
5.0,mb,,south of the Fiji Islands,0,2007-10-31,-179.949,-24.309,1193856015430
5.1,mwc,,"82 km NW of Hihifo, Tonga",0,2007-10-30,-174.295,-15.391,1193720277050
5.1,mwc,,central East Pacific Rise,0,2007-10-29,-106.215,-4.683,1193636763800
5.0,mwc,,Kermadec Islands region,0,2007-10-28,-175.985,-31.452,1193616957410
5.2,mwc,,Pacific-Antarctic Ridge,0,2007-10-28,-143.493,-57.276,1193608153440
5.4,mwc,,Fiji region,0,2007-10-27,-178.959,-21.081,1193510197040
5.0,mb,,"1 km S of Chupaca, Peru",0,2007-10-24,-75.285,-12.079,1193244351740
5.0,mwc,,West Chile Rise,0,2007-10-23,-81.367,-44.338,1193195790790
5.2,mwc,,"117 km SE of Alo, Wallis and Futuna",0,2007-10-23,-177.359,-15.078,1193190189520
5.0,mwc,,"71 km SSW of Hihifo, Tonga",0,2007-10-20,-174.121,-16.516,1192916409580
5.2,mwc,,southeast of Easter Island,0,2007-10-20,-89.569,-41.286,1192879112180
5.3,mwc,,West Chile Rise,0,2007-10-20,-89.598,-40.952,1192878162560
5.5,mwc,,central East Pacific Rise,0,2007-10-16,-107.307,-6.409,1192583149340
5.2,mwc,,"282 km W of Puerto Chacabuco, Chile",0,2007-10-16,-76.367,-45.99,1192541873020
5.4,mwc,,south of the Kermadec Islands,0,2007-10-16,-178.319,-33.033,1192524105070
5.5,mwb,,south of Panama,0,2007-10-12,-82.565,4.922,1192247902920
5.3,mwc,,south of the Kermadec Islands,0,2007-10-12,-178.224,-33.209,1192200189640
5.4,mwc,,"92 km NE of Hihifo, Tonga",0,2007-10-09,-173.169,-15.379,1191981057840
5.0,mb,,"10 km NNE of San Clemente, Peru",0,2007-10-08,-76.12,-13.573,1191894743660
5.7,mwb,,"232 km WNW of Haveluloto, Tonga",0,2007-10-08,-177.398,-20.706,1191868673700
5.0,mb,,"228 km E of Hanga Roa, Chile",0,2007-10-08,-107.159,-26.811,1191829273230
5.2,mwc,,"69 km NNW of Puerto Villamil, Ecuador",0,2007-10-07,-91.278,-0.413,1191746050250
5.3,mwc,,south of the Fiji Islands,0,2007-10-05,-177.181,-23.244,1191639816270
5.1,mwc,,"82 km WNW of Paracas, Peru",0,2007-10-05,-76.984,-13.612,1191616143580
5.1,mwc,,West Chile Rise,0,2007-10-05,-82.856,-42.6,1191557892180
5.0,mwc,,"283 km SSE of Alo, Wallis and Futuna",0,2007-10-05,-177.388,-16.775,1191557832270
5.1,mwc,,"174 km WNW of Hihifo, Tonga",0,2007-10-04,-175.25,-15.25,1191556344000
5.1,mwc,,"92 km NNW of Hihifo, Tonga",0,2007-10-04,-174.245,-15.239,1191556332070
5.3,mwc,,"177 km NW of Hihifo, Tonga",0,2007-09-30,-175.12,-14.986,1191183095070
5.2,mwc,,Kermadec Islands region,0,2007-09-29,-176.966,-28.522,1191082206710
5.0,mb,,Fiji region,0,2007-09-28,-178.243,-19.905,1190979861650
5.9,mwb,,"8 km N of Loja, Ecuador",0,2007-09-26,-79.208,-3.918,1190781797610
5.0,mb,,"82 km W of Puerto Santa, Peru",0,2007-09-24,-79.388,-9.09,1190658847940
5.0,mwc,,"19 km WNW of Nuquí, Colombia",0,2007-09-22,-77.437,5.759,1190461479330
5.1,mwc,,central East Pacific Rise,0,2007-09-22,-103.672,-3.816,1190452790470
5.3,mwc,,central East Pacific Rise,0,2007-09-22,-103.753,-3.847,1190449796300
5.5,mwc,,"273 km W of Puerto Chacabuco, Chile",0,2007-09-22,-76.276,-45.913,1190448063460
5.3,mwc,,"165 km WNW of Neiafu, Tonga",0,2007-09-17,-175.503,-18.295,1190029932310
5.0,mwc,,"182 km SSW of ‘Ohonua, Tonga",0,2007-09-16,-175.871,-22.739,1189956093530
5.2,mwc,,"82 km NNE of Hihifo, Tonga",0,2007-09-16,-173.401,-15.315,1189915249340
5.7,mwc,,"241 km S of Mata-Utu, Wallis and Futuna",0,2007-09-14,-176.184,-15.464,1189748805700
6.0,mwc,,Pacific-Antarctic Ridge,0,2007-09-13,-147.303,-57.625,1189713998920
5.5,mwc,,central East Pacific Rise,0,2007-09-11,-109.434,-9.12,1189491675270
5.0,mwc,,"82 km NNE of Neiafu, Tonga",0,2007-09-10,-173.799,-17.925,1189449431310
5.2,mwc,,"98 km NNW of Hihifo, Tonga",0,2007-09-10,-174.083,-15.109,1189418654250
5.1,mwc,,central East Pacific Rise,0,2007-09-10,-103.028,-3.989,1189413090370
5.0,mwc,,central East Pacific Rise,0,2007-09-10,-103.419,-4.13,1189411249330
6.8,mwc,,"39 km WNW of Timbiquí, Colombia",0,2007-09-09,-77.963,2.966,1189388951780
5.3,mwc,,southeast of Easter Island,0,2007-09-08,-98.291,-36.465,1189241517420
5.1,mwc,,"66 km SE of Pangai, Tonga",0,2007-09-07,-173.834,-20.155,1189221291050
5.1,mwc,,central East Pacific Rise,0,2007-09-07,-112.002,-13.711,1189210729380
5.9,mwc,,southern East Pacific Rise,0,2007-09-07,-123.314,-56.081,1189140405160
5.4,mwc,,"129 km NW of Neiafu, Tonga",0,2007-09-06,-174.91,-17.879,1189122224890
5.0,mwc,,"71 km WNW of Neiafu, Tonga",0,2007-09-06,-174.652,-18.524,1189086076330
5.1,mb,,"53 km W of Paracas, Peru",0,2007-09-05,-76.758,-13.88,1188989589300
5.4,mwc,,south of the Kermadec Islands,0,2007-09-04,-179.338,-33.083,1188898917170
5.1,mwc,,central East Pacific Rise,0,2007-09-03,-106.828,-6.985,1188865884960
5.1,mwc,,off the coast of Central America,0,2007-09-03,-84.424,2.711,1188861809910
5.4,mwc,,"60 km NW of Puerto Villamil, Ecuador",0,2007-08-29,-91.339,-0.559,1188425410430
5.2,mwc,,"61 km NNW of Puerto Villamil, Ecuador",0,2007-08-28,-91.22,-0.462,1188341199630
5.0,mb,,"74 km NW of Puerto Villamil, Ecuador",0,2007-08-27,-91.498,-0.542,1188245781680
5.7,mwc,,"223 km SE of Hihifo, Tonga",0,2007-08-27,-172.249,-17.311,1188234719630
6.1,mwc,,"137 km NNW of Neiafu, Tonga",0,2007-08-26,-174.335,-17.457,1188131851190
5.7,mwc,,"294 km WNW of Haveluloto, Tonga",0,2007-08-23,-177.718,-19.925,1187868864630
5.4,mwc,,"240 km SSE of Alo, Wallis and Futuna",0,2007-08-22,-177.498,-16.397,1187821476710
5.3,mwc,,"78 km WNW of Paracas, Peru",0,2007-08-21,-76.944,-13.624,1187731944930
5.3,mwc,,"6 km WNW of Pisco, Peru",0,2007-08-21,-76.263,-13.688,1187728668960
5.2,mb,,"20 km NW of Paracas, Peru",0,2007-08-20,-76.403,-13.739,1187645039040
5.6,mwc,,"32 km WNW of Pisco, Peru",0,2007-08-19,-76.498,-13.63,1187554304380
5.4,mwc,,Kermadec Islands region,0,2007-08-19,-178.017,-31.679,1187541875750
5.5,mwc,,south of the Kermadec Islands,0,2007-08-19,-178.69,-33.908,1187530241580
5.1,mb,,"24 km WNW of Paracas, Peru",0,2007-08-18,-76.464,-13.754,1187486741400
5.8,mwc,,"45 km WNW of Pisco, Peru",0,2007-08-18,-76.617,-13.621,1187486558290
5.1,mb,,"36 km WNW of Pisco, Peru",0,2007-08-18,-76.536,-13.627,1187484980500
5.1,mwc,,"Kermadec Islands, New Zealand",0,2007-08-18,-177.424,-29.191,1187441289160
5.0,mb,,"61 km SW of Paracas, Peru",0,2007-08-18,-76.739,-14.177,1187418096650
6.0,mwc,,"7 km NNW of Paracas, Peru",0,2007-08-17,-76.291,-13.805,1187405555400
5.0,mb,,south of the Kermadec Islands,0,2007-08-17,-178.808,-32.51,1187369120050
5.9,mwc,,"44 km WNW of Pisco, Peru",0,2007-08-17,-76.6,-13.605,1187356693220
5.6,mwc,,near the coast of central Peru,0,2007-08-17,-76.093,-14.177,1187331484700
5.0,mb,,"40 km W of Santiago, Peru",0,2007-08-16,-76.087,-14.211,1187319257100
5.4,mwc,,"41 km SW of Santiago, Peru",0,2007-08-16,-75.978,-14.459,1187311882980
5.5,mwc,,"52 km WSW of Santiago, Peru",0,2007-08-16,-76.127,-14.426,1187310703120
5.3,mwc,,"55 km SW of San Vicente de Cañete, Peru",0,2007-08-16,-76.722,-13.452,1187277082810
6.0,mwc,,"46 km S of Paracas, Peru",0,2007-08-16,-76.214,-14.286,1187264141790
5.0,mb,,"13 km WSW of Santiago, Peru",0,2007-08-16,-75.823,-14.232,1187264129390
5.3,mb,,"31 km SE of Paracas, Peru",0,2007-08-16,-76.059,-14.07,1187257432310
5.0,mb,,near the coast of central Peru,0,2007-08-16,-76.193,-14.26,1187254929370
6.4,mwc,,"46 km WSW of Santiago, Peru",0,2007-08-16,-76.127,-14.282,1187241416150
5.2,mb,,"15 km NE of Humay, Peru",0,2007-08-16,-75.779,-13.632,1187238195340
5.0,mb,,"78 km WSW of San Vicente de Cañete, Peru",0,2007-08-16,-77.02,-13.412,1187237809680
5.6,mb,,"43 km WNW of Pisco, Peru",0,2007-08-16,-76.587,-13.583,1187237049260
5.0,mb,,"44 km WNW of Pisco, Peru",0,2007-08-15,-76.581,-13.539,1187232859920
5.0,mb,,"8 km ESE of Tupac Amaru, Peru",0,2007-08-15,-76.073,-13.73,1187230629310
