Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.0,mb,,"13 km NNE of Carahue, Chile",0,2010-02-28,-73.113,-38.599,1267415596160
5.0,mb,,"34 km NW of Quirihue, Chile",0,2010-02-28,-72.794,-36.048,1267412868880
5.7,mwb,,"33 km NNW of Constitución, Chile",0,2010-02-28,-72.487,-35.039,1267411482220
5.0,mb,,"129 km W of Constitución, Chile",0,2010-02-28,-73.819,-35.174,1267406112820
5.2,mwc,,"31 km NW of Talca, Chile",0,2010-02-28,-71.919,-35.237,1267405857790
5.1,mb,,"72 km SW of Cañete, Chile",0,2010-02-28,-73.916,-38.308,1267401686220
5.1,mb,,"25 km ESE of Arauco, Chile",0,2010-02-28,-73.065,-37.348,1267400944480
5.2,mb,,"8 km ESE of Constitución, Chile",0,2010-02-28,-72.322,-35.353,1267400705000
5.0,mb,,"23 km SW of Talcahuano, Chile",0,2010-02-28,-73.331,-36.847,1267396888810
5.9,mwb,,"41 km SW of Cañete, Chile",0,2010-02-28,-73.68,-38.099,1267386515390
5.1,mb,,"24 km ESE of Penco, Chile",0,2010-02-28,-72.729,-36.793,1267382670310
5.0,mb,,"51 km W of Rauco, Chile",0,2010-02-28,-71.877,-34.907,1267381191910
5.2,mb,,"62 km NNE of Constitución, Chile",0,2010-02-28,-72.215,-34.796,1267371981320
5.0,mb,,"12 km NNW of Constitución, Chile",0,2010-02-28,-72.443,-35.221,1267370814950
5.1,mb,,"159 km W of San Antonio, Chile",0,2010-02-28,-73.297,-33.87,1267368924780
5.2,mb,,"159 km WSW of San Antonio, Chile",0,2010-02-28,-73.287,-33.894,1267368632640
5.0,mb,,"42 km W of Constitución, Chile",0,2010-02-28,-72.883,-35.317,1267364825920
5.2,mb,,"45 km S of Cañete, Chile",0,2010-02-28,-73.383,-38.212,1267359540220
5.2,mb,,"19 km NNW of Constitución, Chile",0,2010-02-28,-72.523,-35.186,1267357864020
5.2,mb,,"34 km NNW of Constitución, Chile",0,2010-02-28,-72.493,-35.03,1267357836350
6.2,mwb,,"27 km W of Rauco, Chile",0,2010-02-28,-71.617,-34.903,1267356335920
5.0,mb,,"46 km WSW of Constitución, Chile",0,2010-02-28,-72.854,-35.546,1267355665270
5.2,mb,,"21 km WSW of San Antonio, Chile",0,2010-02-28,-71.832,-33.639,1267348493300
5.0,mb,,"16 km NNW of Constitución, Chile",0,2010-02-28,-72.475,-35.193,1267344466220
5.0,mb,,"14 km W of Angol, Chile",0,2010-02-28,-72.883,-37.79,1267342589120
5.1,mb,,"45 km NW of Carahue, Chile",0,2010-02-28,-73.473,-38.386,1267341260220
5.3,mb,,"2 km WNW of Cañete, Chile",0,2010-02-28,-73.42,-37.792,1267334374760
5.3,mb,,"11 km NNE of Cañete, Chile",0,2010-02-28,-73.328,-37.712,1267334038410
5.0,mb,,"53 km NNW of Talca, Chile",0,2010-02-28,-71.958,-35.013,1267333437040
5.3,mb,,"59 km SW of San Antonio, Chile",0,2010-02-27,-71.986,-34.028,1267332948640
5.0,mb,,"62 km W of Carahue, Chile",0,2010-02-27,-73.873,-38.795,1267332449600
5.0,mb,,"49 km W of Santa Cruz, Chile",0,2010-02-27,-71.905,-34.701,1267330671170
5.1,mb,,"11 km WNW of Cañete, Chile",0,2010-02-27,-73.507,-37.754,1267327428520
5.0,mb,,"149 km WSW of San Antonio, Chile",0,2010-02-27,-73.168,-33.931,1267326851520
5.1,mb,,"49 km NW of Carahue, Chile",0,2010-02-27,-73.552,-38.385,1267324864460
5.4,mb,,"56 km NW of Carahue, Chile",0,2010-02-27,-73.574,-38.32,1267324710240
5.0,mb,,"141 km NW of Constitución, Chile",0,2010-02-27,-73.606,-34.522,1267322665250
5.2,mb,,"53 km NNW of Constitución, Chile",0,2010-02-27,-72.539,-34.86,1267322329180
5.2,mb,,"152 km NW of Constitución, Chile",0,2010-02-27,-73.689,-34.45,1267321529050
5.3,mb,,"22 km E of Tomé, Chile",0,2010-02-27,-72.707,-36.633,1267320791610
5.9,mwb,,"70 km SSW of San Antonio, Chile",0,2010-02-27,-71.952,-34.163,1267319303170
5.3,mb,,"25 km WSW of Talcahuano, Chile",0,2010-02-27,-73.376,-36.818,1267318870440
5.1,mb,,"48 km SW of Cañete, Chile",0,2010-02-27,-73.739,-38.145,1267318410020
5.3,mb,,"25 km WNW of Talcahuano, Chile",0,2010-02-27,-73.369,-36.624,1267315249790
5.2,mb,,"65 km WSW of San Antonio, Chile",0,2010-02-27,-72.238,-33.861,1267313713560
6.0,mb,,"42 km W of Santa Cruz, Chile",0,2010-02-27,-71.827,-34.7,1267312354910
5.9,mwb,,"15 km NW of Angol, Chile",0,2010-02-27,-72.832,-37.695,1267311722220
5.3,mb,,"36 km SSW of Melipilla, Chile",0,2010-02-27,-71.382,-33.99,1267309351650
5.2,mb,,"52 km NNW of Constitución, Chile",0,2010-02-27,-72.71,-34.932,1267309201060
5.3,mb,,"30 km NNW of Talcahuano, Chile",0,2010-02-27,-73.304,-36.492,1267308973760
5.1,mb,,"92 km NW of Quirihue, Chile",0,2010-02-27,-73.36,-35.779,1267308824400
5.2,mb,,"19 km WSW of Talcahuano, Chile",0,2010-02-27,-73.315,-36.8,1267307946730
5.0,mb,,"76 km WSW of San Antonio, Chile",0,2010-02-27,-72.344,-33.903,1267307701390
5.1,mb,,"79 km SW of San Antonio, Chile",0,2010-02-27,-72.292,-34.031,1267307305240
5.2,mb,,"22 km NNW of Constitución, Chile",0,2010-02-27,-72.522,-35.156,1267306990860
5.0,mb,,"34 km NNW of Lebu, Chile",0,2010-02-27,-73.836,-37.332,1267306886040
5.2,mb,,"147 km WSW of San Antonio, Chile",0,2010-02-27,-73.154,-33.916,1267304435000
5.0,mb,,"126 km WNW of Constitución, Chile",0,2010-02-27,-73.708,-34.914,1267302561230
5.8,mwc,,northern Mid-Atlantic Ridge,0,2010-02-27,-43.406,10.84,1267300468690
5.0,mb,,"26 km NW of Tomé, Chile",0,2010-02-27,-73.197,-36.481,1267299967170
5.2,mb,,"31 km N of Constitución, Chile",0,2010-02-27,-72.376,-35.047,1267297813130
5.2,mb,,"7 km S of Curanilahue, Chile",0,2010-02-27,-73.345,-37.548,1267297577630
6.2,mwc,,"25 km NW of Cartagena, Chile",0,2010-02-27,-71.828,-33.422,1267297206860
5.0,mb,,"5 km ESE of Lebu, Chile",0,2010-02-27,-73.595,-37.632,1267296110210
5.7,ms,,"5 km NW of Lebu, Chile",0,2010-02-27,-73.699,-37.581,1267294991440
5.6,mb,,"13 km NE of Lebu, Chile",0,2010-02-27,-73.55,-37.516,1267294522810
5.0,mb,,"9 km NNE of Talcahuano, Chile",0,2010-02-27,-73.093,-36.644,1267294383870
5.0,mb,,"30 km SSW of San Antonio, Chile",0,2010-02-27,-71.695,-33.859,1267294370370
5.3,mb,,"36 km WSW of Santa Cruz, Chile",0,2010-02-27,-71.701,-34.81,1267293425850
5.3,mb,,"23 km SW of Santa Cruz, Chile",0,2010-02-27,-71.541,-34.793,1267293412410
5.5,mb,,"13 km NW of Tomé, Chile",0,2010-02-27,-73.051,-36.521,1267292617220
5.0,mb,,"37 km WNW of Cartagena, Chile",0,2010-02-27,-71.96,-33.381,1267292410010
6.1,mwb,,"36 km NW of Tomé, Chile",0,2010-02-27,-73.208,-36.354,1267291470590
5.5,mb,,"47 km SSW of San Antonio, Chile",0,2010-02-27,-71.805,-33.99,1267290709000
5.1,mb,,"86 km SW of San Antonio, Chile",0,2010-02-27,-72.166,-34.22,1267289419530
5.4,mb,,"10 km WSW of Curanilahue, Chile",0,2010-02-27,-73.453,-37.511,1267288653570
5.1,mb,,"46 km N of Constitución, Chile",0,2010-02-27,-72.328,-34.917,1267288340890
5.5,mb,,"4 km ENE of Cañete, Chile",0,2010-02-27,-73.348,-37.78,1267288076830
5.4,mb,,"52 km NNW of Carahue, Chile",0,2010-02-27,-73.429,-38.283,1267287673090
5.0,mb,,"83 km SW of San Antonio, Chile",0,2010-02-27,-72.255,-34.116,1267286425880
5.1,mb,,"80 km SW of San Antonio, Chile",0,2010-02-27,-72.296,-34.034,1267286156350
6.3,mwc,,"5 km NE of Campo Quijano, Argentina",0,2010-02-27,-65.602,-24.872,1267285537000
5.5,mb,,"60 km NNW of Tomé, Chile",0,2010-02-27,-73.257,-36.129,1267285490740
5.2,mb,,"60 km SSW of Cañete, Chile",0,2010-02-27,-73.725,-38.278,1267284213620
5.0,mb,,"9 km NNW of San Clemente, Chile",0,2010-02-27,-71.529,-35.455,1267284173640
5.2,mb,,"30 km SSW of Melipilla, Chile",0,2010-02-27,-71.339,-33.942,1267283388690
5.1,mb,,"32 km SSW of Melipilla, Chile",0,2010-02-27,-71.359,-33.955,1267283349000
5.0,mb,,"18 km S of Cañete, Chile",0,2010-02-27,-73.383,-37.968,1267282327180
5.1,mb,,"75 km WSW of Constitución, Chile",0,2010-02-27,-73.106,-35.709,1267281710190
5.0,mb,,"78 km SSW of San Antonio, Chile",0,2010-02-27,-72.049,-34.199,1267281634840
5.2,mb,,"92 km NNW of Constitución, Chile",0,2010-02-27,-72.851,-34.578,1267280607300
5.0,mb,,"11 km SSE of Arauco, Chile",0,2010-02-27,-73.258,-37.335,1267280399460
5.0,mb,,"7 km NNE of Laja, Chile",0,2010-02-27,-72.673,-37.219,1267279606950
5.2,mb,,"35 km NW of Cartagena, Chile",0,2010-02-27,-71.841,-33.303,1267278843780
5.0,mb,,"26 km NE of Constitución, Chile",0,2010-02-27,-72.212,-35.156,1267276372490
5.3,mb,,"48 km WNW of Carahue, Chile",0,2010-02-27,-73.645,-38.496,1267276160900
5.0,mb,,"22 km NNE of Nueva Imperial, Chile",0,2010-02-27,-72.865,-38.554,1267276060510
5.1,mb,,"28 km W of Cartagena, Chile",0,2010-02-27,-71.911,-33.566,1267275514370
5.1,mb,,"119 km WSW of Lebu, Chile",0,2010-02-27,-74.973,-37.837,1267274780720
5.1,mb,,"9 km NNW of Arauco, Chile",0,2010-02-27,-73.373,-37.169,1267274689130
5.0,mb,,"49 km NNW of Tomé, Chile",0,2010-02-27,-73.098,-36.184,1267273387110
5.5,mb,,"177 km NW of Constitución, Chile",0,2010-02-27,-73.965,-34.373,1267272207570
5.0,mb,,"0 km N of Coronel, Chile",0,2010-02-27,-73.14,-37.032,1267272183230
5.4,mb,,"38 km NNW of Tomé, Chile",0,2010-02-27,-73.188,-36.326,1267271102860
5.2,mb,,"58 km SSW of Cañete, Chile",0,2010-02-27,-73.716,-38.265,1267270019250
5.4,mb,,"26 km WSW of Talcahuano, Chile",0,2010-02-27,-73.399,-36.804,1267268063530
5.9,mb,,"50 km SSW of Cañete, Chile",0,2010-02-27,-73.694,-38.191,1267267115020
6.0,mb,,"40 km SW of Valparaíso, Chile",0,2010-02-27,-71.955,-33.281,1267266636400
6.0,mw,,"15 km WSW of Cañete, Chile",0,2010-02-27,-73.545,-37.878,1267266610000
5.6,mb,,"53 km WSW of San Antonio, Chile",0,2010-02-27,-72.163,-33.717,1267265414730
5.8,mb,,"45 km SSW of Cañete, Chile",0,2010-02-27,-73.652,-38.16,1267264760380
5.0,mb,,"14 km W of Lota, Chile",0,2010-02-27,-73.315,-37.113,1267263810450
5.2,mb,,"14 km WNW of Talcahuano, Chile",0,2010-02-27,-73.257,-36.668,1267262484730
5.3,mb,,"70 km SW of San Antonio, Chile",0,2010-02-27,-72.197,-33.998,1267261576460
5.6,mb,,"14 km NNE of Cartagena, Chile",0,2010-02-27,-71.525,-33.443,1267261216660
5.0,mb,,"12 km NE of Lebu, Chile",0,2010-02-27,-73.565,-37.52,1267261099480
5.0,mb,,"65 km NNW of Tomé, Chile",0,2010-02-27,-73.309,-36.099,1267260978240
5.4,mb,,"139 km NW of Constitución, Chile",0,2010-02-27,-73.513,-34.468,1267260836540
5.0,mb,,"43 km WSW of Constitución, Chile",0,2010-02-27,-72.867,-35.452,1267260806790
5.0,mb,,"72 km NNW of Constitución, Chile",0,2010-02-27,-72.73,-34.73,1267260698380
5.0,mb,,"58 km N of Constitución, Chile",0,2010-02-27,-72.505,-34.815,1267260341910
5.2,mb,,"34 km W of San Antonio, Chile",0,2010-02-27,-71.976,-33.637,1267259854290
5.1,mb,,"69 km NW of Tomé, Chile",0,2010-02-27,-73.51,-36.176,1267259818910
5.2,mb,,"14 km ESE of Chiguayante, Chile",0,2010-02-27,-72.871,-36.952,1267259726050
5.5,mb,,"75 km W of Valparaíso, Chile",0,2010-02-27,-72.439,-33.027,1267259518900
5.7,mb,,"51 km N of Constitución, Chile",0,2010-02-27,-72.433,-34.872,1267259463960
5.2,mb,,"55 km NW of Lebu, Chile",0,2010-02-27,-74.095,-37.247,1267259343340
5.4,mb,,"162 km WNW of Constitución, Chile",0,2010-02-27,-74.115,-34.89,1267259299800
6.1,mb,,"64 km N of Constitución, Chile",0,2010-02-27,-72.427,-34.749,1267259129620
5.2,mb,,"71 km WNW of Santa Cruz, Chile",0,2010-02-27,-72.126,-34.492,1267259030970
5.3,mb,,"38 km W of San Antonio, Chile",0,2010-02-27,-72.02,-33.618,1267258764160
5.1,mb,,"50 km NNW of Constitución, Chile",0,2010-02-27,-72.712,-34.956,1267258673090
5.6,mb,,"27 km N of Cartagena, Chile",0,2010-02-27,-71.579,-33.304,1267258394500
5.1,mb,,"111 km W of San Antonio, Chile",0,2010-02-27,-72.807,-33.597,1267258160710
5.3,mb,,"23 km NW of Quirihue, Chile",0,2010-02-27,-72.71,-36.122,1267257593850
5.3,mb,,"36 km W of Cartagena, Chile",0,2010-02-27,-72.001,-33.56,1267257485900
5.1,mb,,"26 km NNE of Cauquenes, Chile",0,2010-02-27,-72.197,-35.753,1267257452890
5.0,mb,,"27 km SW of Melipilla, Chile",0,2010-02-27,-71.456,-33.83,1267257443800
5.1,mb,,"5 km W of Coronel, Chile",0,2010-02-27,-73.2,-37.033,1267257396710
5.0,mb,,"126 km WNW of Constitución, Chile",0,2010-02-27,-73.774,-35.09,1267257264850
5.0,mb,,"148 km WNW of Constitución, Chile",0,2010-02-27,-73.777,-34.614,1267257240860
5.2,mb,,"86 km NW of Quirihue, Chile",0,2010-02-27,-73.329,-35.829,1267257127180
5.4,mb,,"21 km SSW of Quirihue, Chile",0,2010-02-27,-72.647,-36.458,1267257064980
5.2,mb,,"51 km W of San Antonio, Chile",0,2010-02-27,-72.163,-33.623,1267256991800
5.3,mb,,"7 km SW of Concepción, Chile",0,2010-02-27,-73.116,-36.866,1267256809380
5.2,mb,,"114 km NW of Talcahuano, Chile",0,2010-02-27,-74.012,-35.991,1267256595550
5.5,mb,,"30 km NE of Constitución, Chile",0,2010-02-27,-72.176,-35.133,1267256446800
6.0,mb,,"27 km NNW of Yumbel, Chile",0,2010-02-27,-72.673,-36.869,1267256237960
5.1,mb,,"78 km W of Santa Cruz, Chile",0,2010-02-27,-72.225,-34.632,1267256206410
5.5,mb,,"54 km WSW of San Antonio, Chile",0,2010-02-27,-72.132,-33.821,1267256070940
5.6,mb,,"25 km S of Cañete, Chile",0,2010-02-27,-73.393,-38.032,1267256010720
5.2,mb,,"60 km NW of Constitución, Chile",0,2010-02-27,-72.817,-34.907,1267255829880
5.4,mb,,"47 km WNW of Cauquenes, Chile",0,2010-02-27,-72.818,-35.819,1267255782680
5.2,mb,,"42 km NNW of Constitución, Chile",0,2010-02-27,-72.622,-34.992,1267255750400
5.6,mb,,"42 km WNW of Coronel, Chile",0,2010-02-27,-73.594,-36.924,1267255395970
5.1,mb,,"57 km SW of Lebu, Chile",0,2010-02-27,-74.126,-37.964,1267255292970
5.4,mb,,"49 km WNW of Cauquenes, Chile",0,2010-02-27,-72.836,-35.822,1267255187890
5.2,mb,,"24 km NW of Coronel, Chile",0,2010-02-27,-73.366,-36.912,1267254952600
6.0,mb,,"44 km SW of San Antonio, Chile",0,2010-02-27,-71.943,-33.878,1267254748450
5.8,mb,,"58 km SW of San Antonio, Chile",0,2010-02-27,-72.107,-33.912,1267254305700
5.1,mb,,"42 km SW of Cañete, Chile",0,2010-02-27,-73.708,-38.099,1267254124260
5.3,mb,,"63 km SW of San Antonio, Chile",0,2010-02-27,-72.119,-33.975,1267253971920
5.2,mb,,"94 km W of Illapel, Chile",0,2010-02-27,-72.156,-31.72,1267253908080
5.6,mb,,"82 km WNW of Santa Cruz, Chile",0,2010-02-27,-72.197,-34.35,1267253786190
6.2,mb,,"54 km NNW of Constitución, Chile",0,2010-02-27,-72.614,-34.867,1267253554020
6.0,mb,,"40 km WSW of Villa Basilio Nievas, Argentina",0,2010-02-27,-69.141,-31.663,1267253477650
5.6,mb,,"40 km W of San Antonio, Chile",0,2010-02-27,-72.033,-33.655,1267253243590
8.8,mww,,"36 km WNW of Quirihue, Chile",0,2010-02-27,-72.898,-36.122,1267252451530
5.2,mwc,,"36 km WSW of San Pedro de Atacama, Chile",0,2010-02-18,-68.514,-23.067,1266526593400
5.8,mwc,,"67 km SSW of San Martín, Argentina",0,2010-02-12,-68.789,-33.622,1265976218830
5.6,mwc,,"90 km W of El Aguilar, Argentina",0,2010-02-07,-66.564,-23.225,1265562587340
5.2,mwc,,"54 km SSE of Atico, Peru",0,2010-02-05,-73.437,-16.666,1265420031280
5.3,mwb,,"39 km N of Vallenar, Chile",0,2010-01-30,-70.698,-28.227,1264830609300
5.0,mwc,,"42 km WNW of San Antonio de los Cobres, Argentina",0,2010-01-29,-66.698,-24.064,1264775074180
5.9,mwb,,"103 km NNW of San Antonio de los Cobres, Argentina",0,2010-01-28,-66.712,-23.357,1264665854250
5.9,mwb,,"13 km SE of San Fernando, Peru",0,2010-01-25,-74.466,-8.498,1264459966510
5.1,mb,,"18 km SSW of Villa Yapacaní, Bolivia",0,2010-01-23,-63.903,-17.557,1264239630790
5.3,mb,,"16 km SSW of Villa Yapacaní, Bolivia",0,2010-01-23,-63.887,-17.541,1264238583950
5.1,mb,,"41 km NNW of Tomé, Chile",0,2010-01-20,-73.16,-36.281,1264032914100
5.4,mwc,,"26 km N of El Hoyo, Argentina",0,2010-01-20,-63.214,-26.789,1263967546120
5.2,mwc,,"26 km SW of Aguilares, Argentina",0,2010-01-19,-65.829,-27.584,1263922095360
5.4,mwc,,"11 km NW of Albardón, Argentina",0,2010-01-18,-68.599,-31.355,1263817714930
5.6,mwc,,"33 km SW of Carúpano, Venezuela",0,2010-01-15,-63.475,10.454,1263578446700
5.1,mwc,,"53 km SW of Atico, Peru",0,2010-01-04,-74.034,-16.481,1262655265430
5.0,mb,,"44 km S of Taltal, Chile",0,2009-12-30,-70.533,-25.807,1262160778390
5.1,mwc,,"7 km SSE of Tomé, Chile",0,2009-12-29,-72.917,-36.675,1262087254960
5.2,mwb,,"45 km S of Tocopilla, Chile",0,2009-12-27,-70.131,-22.501,1261961836410
5.6,mwc,,"4 km NNW of Achanizo, Peru",0,2009-12-24,-73.978,-15.766,1261663318930
5.0,mb,,"27 km W of Vallenar, Chile",0,2009-12-22,-71.035,-28.607,1261522871400
5.4,mwb,,"18 km NW of Villazón, Bolivia",0,2009-11-29,-65.717,-21.968,1259514330970
5.2,mwc,,"39 km SE of San Juan, Peru",0,2009-11-28,-74.931,-15.638,1259384766130
5.1,mwc,,"39 km SSE of San Juan, Peru",0,2009-11-27,-74.991,-15.683,1259382938370
5.4,mwb,,"49 km NE of Carora, Venezuela",0,2009-11-27,-69.715,10.434,1259309753360
5.2,mwc,,"30 km SSE of Rio Claro, Trinidad and Tobago",0,2009-11-22,-61.042,10.064,1258932856340
5.2,mwc,,"34 km SSE of Rio Claro, Trinidad and Tobago",0,2009-11-22,-61.035,10.026,1258930260100
5.9,mwc,,"134 km WNW of Corral, Chile",0,2009-11-22,-74.967,-39.634,1258927668220
5.1,mwc,,"19 km NNW of El Hoyo, Argentina",0,2009-11-19,-63.3,-26.866,1258627354340
5.2,mwc,,"76 km NNW of Iquique, Chile",0,2009-11-16,-70.365,-19.556,1258396464860
6.2,mwc,,"100 km WSW of Abra Pampa, Argentina",0,2009-11-14,-66.641,-22.965,1258227869930
5.8,mwc,,"26 km NNW of Mairana, Bolivia",0,2009-11-13,-64.095,-17.917,1258097233360
6.5,mwc,,"92 km N of Iquique, Chile",0,2009-11-12,-70.321,-19.394,1258081557220
5.0,mwc,,"124 km ENE of Iquique, Chile",0,2009-11-11,-69.12,-19.651,1257933517660
5.5,mwb,,"22 km N of Yuto, Argentina",0,2009-11-06,-64.465,-23.436,1257497392150
5.1,mwc,,"42 km SE of Taltal, Chile",0,2009-11-03,-70.2,-25.694,1257298544740
5.0,mb,,"32 km NW of Valparaíso, Chile",0,2009-10-29,-71.881,-32.83,1256866064000
5.0,mwc,,"34 km NNW of Valparaíso, Chile",0,2009-10-28,-71.764,-32.744,1256710802820
5.1,mwc,,northern Colombia,0,2009-10-27,-72.897,6.767,1256660753820
5.1,mb,,"32 km NNW of Valparaíso, Chile",0,2009-10-21,-71.762,-32.768,1256128819370
5.0,mb,,"30 km N of Abapó, Bolivia",0,2009-10-16,-63.416,-18.605,1255735864560
5.3,mwc,,"49 km NNW of Taltal, Chile",0,2009-10-10,-70.723,-25.017,1255194617530
5.6,mwc,,"55 km NNW of Taltal, Chile",0,2009-10-10,-70.684,-24.941,1255188379760
5.9,mwc,,"17 km ESE of Putina, Peru",0,2009-09-30,-69.293,-15.551,1254337397300
5.1,mwc,,"52 km NW of La Ligua, Chile",0,2009-09-25,-71.608,-32.107,1253893643750
5.0,mwc,,central Mid-Atlantic Ridge,0,2009-09-21,-31.482,3.81,1253575111080
6.4,mwc,,"27 km NNE of Puerto Cabello, Venezuela",0,2009-09-12,-67.927,10.709,1252785985470
5.8,mwc,,"12 km N of Nicasio, Peru",0,2009-09-04,-70.248,-15.121,1252123119460
5.1,mb,,"141 km N of Calama, Chile",0,2009-08-25,-68.837,-21.177,1251236100320
5.3,mwc,,central Mid-Atlantic Ridge,0,2009-08-22,-28.542,0.914,1250944490460
5.5,mwc,,"49 km SW of Andalgalá, Argentina",0,2009-08-12,-66.672,-27.893,1250100052690
5.0,ml,,"116 km WSW of Antofagasta, Chile",0,2009-07-29,-71.502,-23.898,1248849032500
5.4,mwc,,"39 km NW of San Antonio de los Cobres, Argentina",0,2009-07-27,-66.592,-23.962,1248692295860
5.2,mwc,,"36 km NW of San Antonio de los Cobres, Argentina",0,2009-07-25,-66.594,-24.008,1248495431750
5.1,mwc,,central Mid-Atlantic Ridge,0,2009-07-18,-29.319,0.85,1247936795200
5.2,mwc,,central Mid-Atlantic Ridge,0,2009-07-16,-31.509,3.337,1247756743520
5.3,mb,,"128 km E of Iquique, Chile",0,2009-07-15,-68.927,-20.353,1247671287130
5.7,mwc,,"133 km SW of Atocha, Bolivia",0,2009-07-14,-67.087,-21.822,1247596688500
5.2,mwc,,"7 km SE of Ovalle, Chile",0,2009-07-12,-71.147,-30.653,1247409830300
6.1,mwb,,"10 km SSW of Tirapata, Peru",0,2009-07-12,-70.445,-15.041,1247379167330
5.4,mwc,,"61 km N of La Serena, Chile",0,2009-07-07,-71.126,-29.364,1246985175330
5.2,mwc,,"152 km N of Calama, Chile",0,2009-06-19,-68.898,-21.078,1245407782100
5.0,mwc,,"41 km W of Ovalle, Chile",0,2009-06-13,-71.631,-30.647,1244928126670
5.2,mwc,,"20 km SE of San Antonio, Peru",0,2009-06-13,-70.804,-17.36,1244923852060
5.4,mwb,,"100 km SW of Tarauacá, Brazil",0,2009-06-08,-71.506,-8.693,1244492405670
5.2,mb,,"15 km NNE of Honoria, Peru",0,2009-06-06,-74.679,-8.629,1244325081710
5.2,mwc,,,0,2009-05-27,-67.723,-23.634,1243466544450
5.3,mwc,,"55 km W of Vallenar, Chile",0,2009-05-25,-71.321,-28.519,1243228213520
5.8,mwc,,"35 km SW of Acarí, Peru",0,2009-05-18,-74.838,-15.658,1242655264910
5.2,mwc,,"70 km ENE of Copiapó, Chile",0,2009-05-17,-69.636,-27.231,1242563721940
5.1,mwc,,"130 km E of Iquique, Chile",0,2009-05-12,-68.909,-20.057,1242104826150
5.2,mwc,,"122 km WNW of Abra Pampa, Argentina",0,2009-05-11,-66.809,-22.318,1242090238120
5.4,mwb,,"83 km SSW of Calingasta, Argentina",0,2009-05-08,-69.678,-32.057,1241790293500
5.5,mwb,,"14 km WNW of Cúa, Venezuela",0,2009-05-04,-67.01,10.2,1241428220900
5.3,mwc,,"48 km W of Mendoza, Argentina",0,2009-04-26,-69.344,-32.85,1240733016480
5.2,mb,,"25 km W of Molina, Chile",0,2009-04-20,-71.565,-35.085,1240273664100
5.1,mwc,,"14 km ESE of San Alberto, Colombia",0,2009-04-20,-73.272,7.712,1240217641840
5.1,mwc,,"42 km SSW of San Pedro de Atacama, Chile",0,2009-04-18,-68.296,-23.286,1240068559830
5.0,mb,,"81 km NNW of Iquique, Chile",0,2009-04-16,-70.408,-19.515,1239934674540
6.1,mwc,,"77 km NNW of Iquique, Chile",0,2009-04-16,-70.483,-19.584,1239934088710
5.2,mb,,central Mid-Atlantic Ridge,0,2009-04-08,-37.952,8.063,1239178978390
5.7,mwc,,"39 km SW of Andalgalá, Argentina",0,2009-04-03,-66.593,-27.842,1238781290350
5.4,mwc,,"Tarapaca, Chile",0,2009-03-27,-69.213,-19.08,1238174802880
5.2,mwc,,northern Mid-Atlantic Ridge,0,2009-03-24,-45.065,14.473,1237898094360
5.2,mwc,,"35 km NW of San Carlos, Argentina",0,2009-03-15,-65.396,-30.987,1237125038530
5.7,mwc,,"29 km E of Nuñoa, Peru",0,2009-03-15,-70.365,-14.452,1237105145680
5.3,mwb,,"56 km SW of Villa Basilio Nievas, Argentina",0,2009-03-11,-69.189,-31.885,1236776813540
5.4,mwc,,"111 km ESE of Vallenar, Chile",0,2009-02-15,-69.807,-29.134,1234750970000
5.2,mb,,"61 km ESE of San Fernando, Peru",0,2009-02-13,-73.993,-8.517,1234531116170
5.3,mb,,"141 km E of Iquique, Chile",0,2009-02-11,-68.794,-20.249,1234385132630
5.0,mb,,"6 km E of Cepitá, Colombia",0,2009-02-11,-72.914,6.749,1234372623230
5.3,mwc,,"73 km NNW of Vallenar, Chile",0,2009-02-05,-71.104,-27.987,1233889115650
5.5,mwc,,"144 km NE of Iquique, Chile",0,2009-01-31,-69.065,-19.41,1233419376860
5.1,mb,,"86 km N of Antofagasta, Chile",0,2009-01-31,-70.271,-22.88,1233412814900
5.6,mwb,,"70 km W of Tarauacá, Brazil",0,2009-01-29,-71.402,-8.108,1233268085920
5.1,mwc,,"98 km SW of Poopó, Bolivia",0,2009-01-24,-67.708,-18.919,1232825418070
5.2,mwc,,"67 km N of Las Ovejas, Argentina",0,2009-01-23,-70.81,-36.386,1232715368270
5.4,mwc,,northern Mid-Atlantic Ridge,0,2009-01-16,-45.058,14.487,1232144039640
5.1,mb,,"39 km N of La Serena, Chile",0,2009-01-13,-71.224,-29.549,1231867033640
5.0,mb,,"79 km NNW of Antofagasta, Chile",0,2009-01-09,-70.805,-23.039,1231541010000
5.1,mb,,"26 km ESE of Rengo, Chile",0,2009-01-04,-70.582,-34.462,1231102406460
5.1,mb,,"8 km NW of Colonia Dora, Argentina",0,2009-01-03,-63.011,-28.54,1231017301610
5.5,mwc,,central Mid-Atlantic Ridge,0,2009-01-02,-27.118,0.791,1230927270630
5.6,mwc,,central Mid-Atlantic Ridge,0,2009-01-02,-26.661,0.624,1230925347190
5.0,mwc,,"71 km WNW of Curahuara de Carangas, Bolivia",0,2008-12-22,-69.064,-17.637,1229953960590
5.2,mwc,,"24 km E of San Pedro de Atacama, Chile",0,2008-12-21,-67.967,-22.875,1229842094940
5.2,mwc,,"18 km ENE of Caucete, Argentina",0,2008-12-20,-68.106,-31.577,1229792820990
5.0,mb,,"64 km W of La Ligua, Chile",0,2008-12-20,-71.917,-32.501,1229772577050
