Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.2,mwc,,"71 km NE of La Paz, Mexico",0,2007-09-02,-109.824,24.615,1188731086550
5.0,mwc,,"55 km NE of La Paz, Mexico",0,2007-09-01,-109.915,24.502,1188689726070
6.1,mwc,,"100 km SW of Topolobampo, Mexico",0,2007-09-01,-109.689,24.902,1188674062640
5.1,mwc,,"8 km ENE of San Agustín Chayuco, Mexico",0,2007-08-26,-97.732,16.425,1188148731420
5.4,md,,"15 km SSE of Fern Forest, Hawaii",0,2007-08-14,-155.0685,19.3446667,1187069886310
5.6,mwb,,northern Mid-Atlantic Ridge,0,2007-08-09,-45.001,25.918,1186680305180
5.3,mwc,,Revilla Gigedo Islands region,0,2007-07-28,-109.195,19.722,1185649877010
5.1,mwc,,"19 km S of Patambó, Mexico",0,2007-07-28,-100.843,18.052,1185630324300
5.3,mwc,,off the coast of Oregon,0,2007-07-27,-129.778,44.611,1185582629130
5.0,mwc,,off the coast of Oregon,0,2007-07-27,-129.759,44.545,1185582038240
5.3,mwc,,off the coast of Oregon,0,2007-07-27,-129.76,44.401,1185578568920
5.3,mwc,,off the coast of Oregon,0,2007-07-26,-129.666,44.46,1185500727330
5.2,mwc,,off the coast of Oregon,0,2007-07-26,-129.593,44.428,1185500267090
5.0,mwc,,"229 km SW of Barra de Navidad, Mexico",0,2007-07-20,-106.011,17.562,1184948077060
5.3,mwc,,"109 km SSW of El Progreso, Mexico",0,2007-07-17,-109.089,24.55,1184645628260
5.0,mb,,"82 km SE of Nikolski, Alaska",0,2007-07-15,-167.976,52.43,1184520448250
5.0,mb,,"38 km WNW of Nelson Lagoon, Alaska",0,2007-07-15,-161.815,56.074,1184518908030
5.1,mb,,"79 km SE of Nikolski, Alaska",0,2007-07-15,-167.95,52.491,1184508558660
5.9,mwc,,"86 km SE of Nikolski, Alaska",0,2007-07-15,-168.008,52.362,1184505975240
6.1,mwc,,"74 km SE of Nikolski, Alaska",0,2007-07-15,-168.035,52.491,1184504881680
6.1,mwc,,"6 km N of Lázaro Cárdenas, Mexico",0,2007-07-05,-93.99,16.35,1183684159000
5.0,mw,,"57 km W of Trinidad, California",0,2007-06-24,-124.8245,41.1155,1182738744620
5.0,mwc,,northern Mid-Atlantic Ridge,0,2007-06-08,-45.878,24.845,1181352715070
5.0,mb,,"1 km S of Piedra Blanca, Dominican Republic",0,2007-06-08,-70.315,18.834,1181309446770
5.1,mwc,,"30 km SSW of Cuyutlán, Mexico",0,2007-05-31,-104.137,18.655,1180606271200
5.6,mwc,,"131 km ENE of Tamiahua, Mexico",0,2007-05-23,-96.359,21.892,1179947355130
5.0,mwc,,"71 km NW of Nikolski, Alaska",0,2007-05-16,-169.577,53.415,1179368453040
5.2,mw,,"67 km WSW of Ferndale, California",0,2007-05-09,-125.0161667,40.3745,1178697003830
5.0,mwc,,"210 km W of Port McNeill, Canada",0,2007-05-05,-130.049,50.767,1178345743710
5.0,mwc,,"2 km W of Reyes Etla, Mexico",0,2007-05-04,-96.842,17.201,1178274070700
5.1,mwc,,"1 km N of Los Órganos de San Agustín, Mexico",0,2007-04-28,-99.825,16.945,1177768596000
5.3,mwc,,"28 km WSW of Papanoa, Mexico",0,2007-04-19,-101.296,17.247,1176976930900
5.3,mwc,,"74 km SE of Nikolski, Alaska",0,2007-04-13,-168.213,52.402,1176501412890
5.0,mwc,,"42 km WNW of El Habillal, Mexico",0,2007-04-13,-102.735,18.177,1176475346600
5.3,mwc,,"4 km ENE of Cacalutla, Mexico",0,2007-04-13,-100.31,17.135,1176453827500
6.0,mwb,,"5 km SE of El Paraíso, Mexico",0,2007-04-13,-100.198,17.302,1176442943030
5.3,mwc,,"75 km SSW of Barra de Tecoanapa, Mexico",0,2007-03-30,-99.051,15.897,1175281237700
5.3,mwc,,Revilla Gigedo Islands region,0,2007-03-28,-109.452,19.695,1175107375550
5.3,mwc,,"43 km SW of Campo Pesquero el Colorado, Mexico",0,2007-03-28,-109.633,25.497,1175092134710
5.2,mwc,,"54 km SW of Campo Pesquero el Colorado, Mexico",0,2007-03-28,-109.707,25.423,1175088097140
5.4,mwc,,northern Mid-Atlantic Ridge,0,2007-03-21,-45.617,15.185,1174518466190
5.3,mwc,,"5 km SW of Cerro del Aire, Mexico",0,2007-03-15,-97.242,16.071,1173964380400
6.0,mwb,,"85 km ENE of Loreto, Mexico",0,2007-03-12,-110.537,26.261,1173754744400
5.0,mwc,,"89 km E of Loreto, Mexico",0,2007-02-27,-110.46,25.981,1172606889040
5.0,mwc,,"30 km E of Parham, Antigua and Barbuda",0,2007-02-27,-61.487,17.109,1172569360610
5.4,mh,,"52km W of Ferndale, CA",0,2007-02-26,-124.87,40.642,1172492462140
5.4,mw,,"51 km W of Ferndale, California",0,2007-02-26,-124.8628333,40.6428333,1172492394530
5.2,mb,,"73 km E of Loreto, Mexico",0,2007-02-25,-110.613,26.029,1172415829140
5.9,mwb,,"94 km E of Loreto, Mexico",0,2007-02-25,-110.421,26.146,1172415641150
5.2,mwc,,"88 km E of Loreto, Mexico",0,2007-02-24,-110.461,26.002,1172366313670
5.2,mwc,,"85 km E of Loreto, Mexico",0,2007-02-23,-110.495,25.988,1172215812140
5.2,mwc,,"83 km E of Loreto, Mexico",0,2007-02-23,-110.522,25.955,1172214738230
5.2,mwc,,"250 km W of Bandon, Oregon",0,2007-02-14,-127.451,43.516,1171491178550
5.0,mwc,,"243 km W of Bandon, Oregon",0,2007-02-11,-127.363,43.481,1171208088730
5.0,mwc,,"102 km SW of Santa Cruz, Mexico",0,2007-02-11,-106.322,21.344,1171184947730
6.2,mwb,,"108 km NNW of Lucea, Jamaica",0,2007-02-04,-78.518,19.372,1170622619130
5.1,mwc,,"3 km WNW of Estación Huehuetán, Mexico",0,2007-01-24,-92.436,15.02,1169683615300
5.2,mwc,,northern Mid-Atlantic Ridge,0,2007-01-18,-45.086,22.331,1169159556330
5.3,mwc,,"81 km WSW of Dutch Harbor, Alaska",0,2007-01-10,-167.724,53.669,1168423278950
5.7,mwc,,"59 km WSW of Mosquito Lake, Alaska",0,2007-01-09,-137.118,59.42,1168357773480
5.0,mb,,"213 km SE of Perryville, Alaska",0,2007-01-07,-156.6915,54.5998,1168184021836
5.8,mw,,"188 km SSW of Akhiok, Alaska",0,2007-01-05,-155.7421,55.4948,1168015939932
5.2,mwc,,"278 km WSW of La Cruz de Loreto, Mexico",0,2007-01-02,-107.751,18.743,1167767803620
5.0,mwc,,"47 km SSW of San Carlos, Mexico",0,2006-12-06,-111.295,27.593,1165414198810
5.0,mwc,,"47 km SSE of Bahía Asunción, Mexico",0,2006-11-29,-114.161,26.728,1164810842630
5.0,mwc,,"141 km S of False Pass, Alaska",0,2006-11-28,-163.653,53.587,1164745500970
5.5,mwc,,"142 km S of False Pass, Alaska",0,2006-11-25,-163.748,53.588,1164456621950
5.0,md,,"17 km WSW of Puako, Hawaii",0,2006-11-23,-155.976,19.8871667,1164309610640
5.5,mwc,,"67 km SW of Cuyutlán, Mexico",0,2006-11-19,-104.489,18.463,1163919547500
5.1,mwc,,"5 km ENE of San Agustín Loxicha, Mexico",0,2006-11-08,-96.566,16.03,1163006327300
5.0,mwc,,"29 km S of La Gloria, Mexico",0,2006-11-02,-94.144,15.88,1162511685080
5.3,mw,,"68 km N of Petersville, Alaska",0,2006-10-17,-150.5432,63.1,1161095872393
6.0,md,,"20 km SW of H?w?, Hawaii",0,2006-10-15,-155.9835,20.1281667,1160932452050
6.7,md,,"14 km SW of Puako, Hawaii",0,2006-10-15,-155.9346667,19.877,1160932069200
5.9,mwc,,Gulf of Mexico,0,2006-09-10,-86.606,26.319,1157900168160
5.0,mwc,,"Vancouver Island, Canada region",0,2006-09-10,-129.607,50.229,1157886885590
5.9,mwc,,"13 km NE of Dutch Harbor, Alaska",0,2006-09-01,-166.392,53.97,1157112262170
5.1,mwc,,Revilla Gigedo Islands region,0,2006-08-26,-108.947,19.543,1156579577540
5.2,mwc,,Revilla Gigedo Islands region,0,2006-08-26,-108.911,19.611,1156578719770
5.6,mwb,,"1 km ENE of Santiago Yaitepec, Mexico",0,2006-08-19,-97.257,16.231,1155966088500
5.3,mwc,,"78 km NNE of Cruz Bay, U.S. Virgin Islands",0,2006-08-14,-64.636,19.022,1155560975000
5.3,mwc,,"14 km SE of La Placita de Morelos, Mexico",0,2006-08-13,-103.476,18.458,1155482065060
5.4,mb,,"20 km W of Zirándaro de los Chávez, Mexico",0,2006-08-11,-101.169,18.508,1155307117280
6.1,mwb,,"10 km NW of Zirándaro de los Chávez, Mexico",0,2006-08-11,-101.048,18.541,1155306640150
5.3,mwc,,"23 km SW of Cerro de Ortega, Mexico",0,2006-07-31,-103.896,18.623,1154370315280
5.9,mwb,,"76 km E of Mulegé, Mexico",0,2006-07-29,-111.209,26.864,1154222459250
5.8,mwb,,North Atlantic Ocean,0,2006-07-29,-63.923,23.589,1154202823050
5.2,mb,,"53 km WNW of Akhiok, Alaska",0,2006-07-19,-154.9708,57.1428,1153309473404
5.0,mw,,"35 km SSW of Ferndale, California",0,2006-07-19,-124.4331667,40.2806667,1153309303460
5.0,mwc,,"11 km ENE of Merced del Potrero, Mexico",0,2006-07-07,-95.966,16.068,1152294212350
5.1,mwc,,northern Mid-Atlantic Ridge,0,2006-06-21,-46.034,18.979,1150933070350
5.6,mwb,,"261 km WNW of Port McNeill, Canada",0,2006-06-20,-130.473,51.582,1150797727780
5.3,mwc,,"232 km SSE of King Cove, Alaska",0,2006-06-18,-160.632,53.226,1150655872120
5.3,mwc,,"8 km ESE of Cuilco, Guatemala",0,2006-06-06,-91.869,15.391,1149568467600
5.0,mwc,,"218 km W of Port McNeill, Canada",0,2006-06-04,-130.134,50.953,1149411392730
5.1,mwc,,"76 km N of Loreto, Mexico",0,2006-05-28,-111.227,26.698,1148825882710
5.2,mwc,,"88 km NNE of Loreto, Mexico",0,2006-05-28,-111.089,26.779,1148824974470
5.37,mw,green,"6km SSW of Delta, B.C., MX",0,2006-05-24,-115.2278333,32.3066667,1148444426010
5.3,mwc,,"38 km SW of Nikolski, Alaska",0,2006-05-10,-169.309,52.724,1147237648610
6.4,mwc,,"54 km SSW of Nikolski, Alaska",0,2006-05-09,-169.256,52.515,1147228971030
5.1,mwc,,"103 km SSE of San Felipe, Mexico",0,2006-05-01,-114.332,30.199,1146517482600
5.0,mb,,"61 km SW of Santiago Tepextla, Mexico",0,2006-04-30,-98.82,15.916,1146453460100
6.0,mwc,,"215 km SW of La Cruz de Loreto, Mexico",0,2006-04-03,-106.992,18.716,1144117828390
5.0,mwc,,"128 km WSW of Pistol River, Oregon",0,2006-03-25,-125.902,41.983,1143317646770
5.1,mwc,,"151 km WSW of Pistol River, Oregon",0,2006-03-24,-126.08,41.749,1143256565360
5.0,mwc,,"174 km W of Ferndale, California",0,2006-03-22,-126.319,40.744,1143006122540
5.4,mwc,,Revilla Gigedo Islands region,0,2006-03-14,-108.969,19.431,1142379102320
5.6,mwb,,"117 km WSW of Norman Wells, Canada",0,2006-03-05,-129.18,64.911,1141555335530
5.1,mwc,,"113 km NNW of Sandy Ground Village, Anguilla",0,2006-03-03,-63.68,19.06,1141391371170
5.6,mwc,,"147 km NNW of Sandy Ground Village, Anguilla",0,2006-03-02,-63.787,19.358,1141342544000
5.2,mwc,,"15 km SE of Patambó, Mexico",0,2006-02-20,-100.754,18.145,1140432863700
5.3,ms,,"157 km S of Grand Isle, Louisiana",0,2006-02-09,-90.21,27.828,1139544862200
5.1,mw,,"64 km SE of Chalkyitsik, Alaska",0,2006-02-05,-142.5547,66.3154,1139157812339
5.0,mw,,"5 km SSW of Seldovia, Alaska",0,2006-02-05,-151.747,59.3935,1139156117764
5.4,mw,,"61 km SE of Chalkyitsik, Alaska",0,2006-02-05,-142.6856,66.2968,1139127421373
5.1,mwc,,"off the coast of Jalisco, Mexico",0,2006-01-19,-107.163,18.714,1137721113400
5.0,mwc,,"26 km ESE of Santa María Chimalapa, Mexico",0,2006-01-18,-94.445,16.855,1137610796100
5.6,mwb,,"235 km W of Bandon, Oregon",0,2006-01-11,-127.266,43.507,1136973752560
5.1,mw,,"85 km ESE of Chignik, Alaska",0,2006-01-07,-157.0841,56.0781,1136660138992
5.0,mwc,,"173 km SE of La Playa, Mexico",0,2006-01-05,-108.509,21.922,1136437648950
6.6,mwc,,"75 km SSW of Bahía de Kino, Mexico",0,2006-01-04,-112.117,28.164,1136363552400
5.2,mwc,,"69 km N of Santa Rosalía, Mexico",0,2006-01-03,-112.143,27.959,1136336708770
5.3,mwc,,"172 km SSE of Nikolski, Alaska",0,2006-01-03,-168.124,51.453,1136285584800
5.2,mb,,"121 km SE of Akutan, Alaska",0,2005-12-27,-164.459,53.374,1135728185210
5.7,mwb,,northern Mid-Atlantic Ridge,0,2005-12-11,-45.835,15.272,1134282395030
5.6,mwb,,northern Mid-Atlantic Ridge,0,2005-12-10,-45.862,15.302,1134276151080
5.1,mb,,northern Mid-Atlantic Ridge,0,2005-12-05,-46.554,16.614,1133788589760
5.0,mb,,northern Mid-Atlantic Ridge,0,2005-12-05,-46.494,16.721,1133787887260
5.1,mb,,northern Mid-Atlantic Ridge,0,2005-12-05,-46.507,16.663,1133787779640
5.2,mb,,northern Mid-Atlantic Ridge,0,2005-12-05,-46.269,16.792,1133787338410
5.0,mwc,,"15 km SW of Santiago Tepextla, Mexico",0,2005-12-02,-98.534,16.233,1133546293700
5.7,mwc,,"111 km SSW of False Pass, Alaska",0,2005-11-22,-164.063,53.929,1132672165170
6.2,mwc,,"115 km ESE of Akutan, Alaska",0,2005-11-20,-164.093,53.843,1132491182950
5.3,mwc,,"201 km WSW of Tofino, Canada",0,2005-11-19,-128.598,48.792,1132404004370
5.0,mwc,,"9 km E of Nikolski, Alaska",0,2005-10-26,-168.714,52.937,1130329653700
5.1,mwc,,"195 km SW of Barra de Navidad, Mexico",0,2005-10-23,-105.822,17.815,1130117039660
5.6,mwc,,"82 km S of Nikolski, Alaska",0,2005-10-20,-169.04,52.206,1129821991960
5.1,mwc,,"250 km E of Dawson City, Canada",0,2005-09-24,-134.36,64.47,1127548496000
5.0,mwc,,"0 km N of Santa Cruz de Juárez, Mexico",0,2005-09-23,-96.835,18.154,1127524443310
5.9,mwb,,"39 km N of Tela, Honduras",0,2005-09-23,-87.473,16.129,1127483310460
5.0,mwc,,"116 km ESE of Nikolski, Alaska",0,2005-09-09,-167.251,52.554,1126244857670
5.2,mwc,,northern Mid-Atlantic Ridge,0,2005-09-08,-45.805,21.317,1126158941560
5.1,mwc,,northern Mid-Atlantic Ridge,0,2005-09-08,-45.827,21.313,1126155154350
5.08,mw,green,"13km WNW of Calipatria, CA",0,2005-09-01,-115.6463333,33.1533333,1125624439590
5.4,mwc,,"6 km ESE of Corralero, Mexico",0,2005-08-13,-98.139,16.207,1123987919610
5.0,mwc,,"20 km S of Weston, Colorado",0,2005-08-10,-104.833,36.947,1123711702610
5.6,mwb,,"14 km ESE of Nikolski, Alaska",0,2005-07-29,-168.647,52.906,1122613230090
5.6,mwc,,"16 km N of Dillon, Montana",0,2005-07-26,-112.615,45.365,1122350917160
5.4,md,,"35 km SSE of Naalehu, Hawaii",0,2005-07-17,-155.4455,18.7721667,1121627702970
5.3,md,,"50 km NNE of Pa‘auilo, Hawaii",0,2005-07-15,-155.1348333,20.4358333,1121442534490
6.2,mwb,,"236 km SW of La Cruz de Loreto, Mexico",0,2005-06-27,-107.298,18.781,1119872145600
6.6,mwb,,"196 km W of Ferndale, California",0,2005-06-17,-126.574,40.773,1118989302590
7.2,mwc,,"153 km W of Big Lagoon, California",0,2005-06-14,-125.953,41.292,1118803854190
5.2,mwc,,"8 km E of Ulster Spring, Jamaica",0,2005-06-12,-77.443,18.316,1118635081290
5.2,mw,green,"10km ESE of Anza, CA",0,2005-06-12,-116.5666667,33.5325,1118590906520
5.8,mwc,,"Haida Gwaii Region, Canada",0,2005-06-09,-131.125,51.554,1118325649900
5.6,mwb,,"114 km SW of Las Arenitas, Mexico",0,2005-06-05,-108.366,23.674,1117960130900
5.0,mwc,,northern Mid-Atlantic Ridge,0,2005-06-01,-46.474,17.091,1117662904580
5.4,mw,,"54 km W of Happy Valley, Alaska",0,2005-05-18,-152.693,60.0168,1116465149562
5.1,md,,"45 km ESE of Naalehu, Hawaii",0,2005-05-13,-155.2001667,18.8673333,1115978801660
5.9,mwb,,"290 km SSE of Cabo San Lucas, Mexico",0,2005-05-08,-109.194,20.351,1115572055770
5.1,mwc,,"109 km SE of San Felipe, Mexico",0,2005-04-26,-114.132,30.253,1114561979020
5.6,mwb,,Revilla Gigedo Islands region,0,2005-04-26,-109.278,19.691,1114488347300
5.3,mwc,,"95 km SSW of Nikolski, Alaska",0,2005-04-25,-169.419,52.148,1114466816520
5.8,mw,,"107 km S of Akhiok, Alaska",0,2005-04-09,-154.2628,55.9841,1113059786858
5.1,mwc,,"69 km SSE of Crucecita, Mexico",0,2005-03-20,-95.841,15.209,1111345953400
6.1,mwb,,"10 km NE of San Bartolo, Guatemala",0,2005-03-17,-91.381,15.144,1111066657110
5.2,mwc,,"168 km W of Port Orford, Oregon",0,2005-03-06,-126.529,42.534,1110163700540
5.3,mwc,,"172 km W of Port Orford, Oregon",0,2005-03-06,-126.575,42.512,1110162873850
5.1,mb,,"40 km SSW of Winslow West, Arizona",0,2005-03-02,-110.97,34.715,1109761977420
5.0,mwc,,"264 km WSW of Tofino, Canada",0,2005-03-01,-129.03,47.98,1109712866000
5.0,mwc,,"270 km WSW of Tofino, Canada",0,2005-02-28,-129.1,47.96,1109637141000
5.0,mwc,,"266 km WSW of Tofino, Canada",0,2005-02-28,-129.04,47.96,1109594961000
5.6,mwc,,"44 km SSW of El Naranjo, Mexico",0,2005-02-27,-104.592,18.764,1109552759300
5.6,mwb,,"66 km W of Campo Pesquero el Colorado, Mexico",0,2005-02-22,-109.97,25.669,1109099749910
5.8,mwb,,"13 km SW of Petites Anses, Guadeloupe",0,2005-02-14,-61.744,15.775,1108404359320
5.0,mw,,"66 km NNE of Yakutat, Alaska",0,2005-02-11,-139.3483,60.11,1108157373711
5.4,mw,,"65 km NNE of Yakutat, Alaska",0,2005-02-11,-139.3425,60.104,1108155623046
5.0,mwc,,"6 km SSW of Marigot, Dominica",0,2005-02-07,-61.306,15.484,1107829103060
5.0,mwc,,"294 km WNW of Port McNeill, Canada",0,2005-02-07,-131.15,51.24,1107757412000
5.0,mwr,,"198 km W of Port McNeill, Canada",0,2005-02-03,-129.833,50.275,1107444968550
5.5,mwc,,Revilla Gigedo Islands region,0,2005-01-05,-109.108,19.638,1104969849640
5.7,mwb,,Revilla Gigedo Islands region,0,2005-01-05,-109.111,19.573,1104969741110
5.0,mb,,northern Mid-Atlantic Ridge,0,2004-12-29,-47.184,16.129,1104348727730
5.1,mwc,,"188 km W of Port Orford, Oregon",0,2004-12-22,-126.768,42.479,1103748447290
5.1,mw,,"52 km NNE of Chenega, Alaska",0,2004-12-21,-147.5324,60.4694,1103649667817
5.2,mw,,"116 km SE of Perryville, Alaska",0,2004-12-19,-157.8638,55.1608,1103495953048
6.8,mwb,,"36 km S of George Town, Cayman Islands",0,2004-12-14,-81.409,18.958,1103066413360
5.2,mwc,,"36 km NNE of Cruz Bay, U.S. Virgin Islands",0,2004-12-11,-64.702,18.651,1102794346480
5.2,mwc,,"56 km S of La Barra de Colotepec, Mexico",0,2004-12-10,-97.006,15.317,1102674745760
5.0,mwc,,"10 km NE of Calibishie, Dominica",0,2004-12-02,-61.295,15.67,1101998874120
5.2,mb,,"11 km W of Portsmouth, Dominica",0,2004-11-26,-61.574,15.603,1101445517910
5.0,mb,,"12 km WSW of Petites Anses, Guadeloupe",0,2004-11-22,-61.743,15.789,1101158633710
5.4,mwc,,"19 km SW of Petites Anses, Guadeloupe",0,2004-11-21,-61.762,15.721,1101063182660
5.4,mwc,,"12 km S of Petites Anses, Guadeloupe",0,2004-11-21,-61.633,15.74,1101044218950
5.0,mb,,"17 km WNW of Portsmouth, Dominica",0,2004-11-21,-61.613,15.658,1101038188640
5.1,mb,,"10 km SSE of Petites Anses, Guadeloupe",0,2004-11-21,-61.604,15.761,1101037662180
6.3,mwb,,"20 km SSW of Petites Anses, Guadeloupe",0,2004-11-21,-61.706,15.679,1101037267760
5.0,mwr,,"221 km W of Port McNeill, Canada",0,2004-11-15,-130.201,50.477,1100541115990
5.2,mwc,,"12 km S of Santo Domingo Armenta, Mexico",0,2004-11-14,-98.396,16.222,1100487083640
5.3,mwc,,"6 km NE of Santo Domingo Armenta, Mexico",0,2004-11-14,-98.34,16.377,1100486324480
5.0,mw,,"56 km SSE of Denali National Park, Alaska",0,2004-11-08,-151.4266,63.0544,1099894870766
5.2,mwc,,"156 km SW of Port McNeill, Canada",0,2004-11-02,-128.589,49.572,1099416222000
5.1,mwc,,"206 km SW of Port McNeill, Canada",0,2004-11-02,-129.051,49.237,1099404224140
5.2,mwr,,"201 km SW of Port McNeill, Canada",0,2004-11-02,-128.98,49.259,1099401065130
5.2,mwr,,"205 km SW of Port McNeill, Canada",0,2004-11-02,-128.973,49.201,1099396031730
6.7,mwb,,"189 km SW of Port McNeill, Canada",0,2004-11-02,-128.772,49.277,1099389732820
5.1,mwc,,"173 km SW of Port McNeill, Canada",0,2004-11-02,-128.652,49.4,1099387847320
5.03,mw,green,"25km SSW of Bodfish, California",0,2004-09-29,-118.6235,35.3898333,1096498494240
5.0,mw,,"8 km NW of Parkfield, California",0,2004-09-29,-120.5021667,35.9536667,1096477804030
5.97,mw,yellow,"10 km SSE of Parkfield, California",0,2004-09-28,-120.366,35.8181667,1096391724250
5.9,mwb,,"81 km WSW of Bahía de Kino, Mexico",0,2004-09-24,-112.725,28.565,1096036991370
5.35,mw,,"27 km NW of Benton, California",0,2004-09-18,-118.658,38.0233333,1095551021490
5.4,mw,,"27 km NW of Benton, California",0,2004-09-18,-118.6785,38.0095,1095548537750
5.7,mwb,,North Atlantic Ocean,0,2004-09-18,-67.614,23.106,1095491268430
5.2,mwc,,"9 km ENE of Ramón F. Balboa, Mexico",0,2004-09-17,-91.318,16.502,1095464601760
5.3,mwc,,northern Mid-Atlantic Ridge,0,2004-09-13,-46.661,17.65,1095095705240
6.0,mwb,,"170 km S of George Town, Cayman Islands",0,2004-09-09,-81.55,17.759,1094747601740
5.1,mwc,,"122 km NNE of Vieques, Puerto Rico",0,2004-09-06,-65.313,19.411,1094503382900
5.2,mwc,,"100 km SW of El Rosario de Arriba, Mexico",0,2004-08-30,-116.554,29.519,1093844116150
5.3,mwb,,"48 km SSE of Nelchina, Alaska",0,2004-08-24,-146.416,61.588,1093400538030
5.1,mw,,"48 km SSE of Nelchina, Alaska",0,2004-08-24,-146.4163,61.588,1093400538026
5.9,mwb,,"8 km E of Juchitán de Zaragoza, Mexico",0,2004-08-18,-94.944,16.427,1092819790120
5.9,mwb,,"17 km WNW of Palomares, Mexico",0,2004-08-07,-95.218,17.196,1091879352580
6.0,mwb,,"218 km SE of Nikolski, Alaska",0,2004-08-07,-166.313,51.753,1091871016940
6.4,mwb,,"62 km SW of Vernon, Canada",0,2004-07-19,-126.967,49.623,1090224109460
5.0,mwc,,northern Mid-Atlantic Ridge,0,2004-07-17,-45.759,21.365,1090108251640
5.9,mwb,,"51 km SW of Vernon, Canada",0,2004-07-15,-126.855,49.695,1089893212400
6.8,mw,,"98 km WSW of Craig, Alaska",0,2004-06-28,-134.5324,55.0721,1088416191366
5.0,mw,,"39 km SSE of Skwentna, Alaska",0,2004-06-21,-151.2251,61.6458,1087853349701
5.9,mwb,,"0 km W of Santa Catarina Mechoacán, Mexico",0,2004-06-14,-97.845,16.337,1087253661320
5.9,mwb,,"208 km NNE of Barra Patuca, Honduras",0,2004-06-08,-83.458,17.51,1086684952740
5.6,mwb,,"52 km SSW of False Pass, Alaska",0,2004-06-03,-163.852,54.463,1086313683170
5.3,mw,,"57 km W of Tyonek, Alaska",0,2004-05-30,-152.2015,61.056,1085915006949
5.2,mwc,,"51 km S of Aguililla, Mexico",0,2004-05-21,-102.811,18.271,1085112601190
5.4,mwc,,"203 km SSW of Emiliano Zapata, Mexico",0,2004-05-02,-106.012,17.837,1083475048880
5.3,mwc,,"200 km SSW of Emiliano Zapata, Mexico",0,2004-05-02,-105.987,17.86,1083471567240
5.3,mwc,,"136 km E of McCarthy, Alaska",0,2004-04-29,-140.37,61.44,1083277007000
5.4,mwc,,"8 km S of Vicente Guerrero, Mexico",0,2004-04-20,-94.717,17.416,1082483060800
5.1,mwc,,"58 km SSE of La Placita de Morelos, Mexico",0,2004-03-13,-103.373,18.05,1079186549210
5.0,mw,,"21 km WNW of Kalifornsky, Alaska",0,2004-03-05,-151.64,60.5023,1078478701396
5.9,mwc,,"78 km E of La Rivera, Mexico",0,2004-02-18,-108.821,23.639,1077101959380
5.5,mw,,"6 km WNW of Nanwalek, Alaska",0,2004-02-10,-152.0276,59.3725,1076445231267
5.4,mwc,,"41 km W of Puerto San Carlos, Mexico",0,2004-02-09,-112.51,24.814,1076317427430
5.5,mwb,,"31 km WNW of Puerto San Carlos, Mexico",0,2004-02-08,-112.393,24.897,1076289880630
5.2,mwc,,"83 km E of La Rivera, Mexico",0,2004-02-08,-108.774,23.68,1076285048520
5.1,mwc,,"83 km ENE of La Rivera, Mexico",0,2004-02-08,-108.784,23.753,1076284906000
5.1,mwc,,"48 km WNW of El Habillal, Mexico",0,2004-02-06,-102.77,18.229,1076094692830
5.0,mwc,,"129 km SSE of False Pass, Alaska",0,2004-01-31,-162.952,53.718,1075555921480
5.4,mw,,"113 km SSE of Ugashik, Alaska",0,2004-01-27,-156.4908,56.6179,1075197052427
5.4,mwc,,"157 km W of Tofino, Canada",0,2004-01-25,-128.06,49.1,1075043543000
5.5,mw,,"82 km ENE of Ouzinkie, Alaska",0,2004-01-20,-151.2228,58.2201,1074586318688
5.2,mwc,,"6 km SE of Abasolo del Valle, Mexico",0,2004-01-17,-95.501,17.745,1074373989530
5.5,mwc,,"15 km SSW of San Jerónimo Coatlán, Mexico",0,2004-01-13,-96.937,16.108,1074029337760
5.1,mwc,,"14 km ESE of San Gabriel Mixtepec, Mexico",0,2004-01-13,-96.947,16.068,1074023419150
5.0,mwc,,"20 km ESE of Kelly, Wyoming",0,2004-01-07,-110.383,43.571,1073461897320
5.7,mwc,,"13 km SSW of Petatlán, Mexico",0,2004-01-01,-101.315,17.42,1073001481550
6.1,mwc,,"6 km SW of Petatlán, Mexico",0,2004-01-01,-101.303,17.488,1072999910050
5.3,mwc,,"242 km W of Bandon, Oregon",0,2003-12-27,-127.347,43.519,1072538595610
5.1,mb,,northern Mid-Atlantic Ridge,0,2003-12-22,-45.144,15.188,1072121712120
6.5,mw,,"10 km NE of San Simeon, California",0,2003-12-22,-121.1005,35.7005,1072120556240
5.4,mwc,,"242 km W of Tofino, Canada",0,2003-12-19,-129.19,48.85,1071811972000
5.1,mb,,"105 km NNW of San Antonio, Puerto Rico",0,2003-12-05,-67.46,19.381,1070681607770
5.7,mwb,,"139 km S of False Pass, Alaska",0,2003-11-27,-163.259,53.607,1069913224670
5.1,mwc,,"77 km SW of Niquero, Cuba",0,2003-11-21,-78.152,19.6,1069468145830
5.3,mwc,,"11 km WSW of Paso Morelos, Mexico",0,2003-11-19,-99.305,18.167,1069249830760
5.6,mwb,,"78 km NE of San Luis, Mexico",0,2003-11-11,-113.219,28.967,1068612896420
5.1,mwc,,"127 km ESE of Nikolski, Alaska",0,2003-10-03,-167.022,52.682,1065224201300
5.6,mwc,,"17 km N of Sosúa, Dominican Republic",0,2003-09-22,-70.506,19.91,1064208617800
6.4,mwb,,"2 km SE of Puerto Plata, Dominican Republic",0,2003-09-22,-70.673,19.777,1064205936240
